50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea201858-370f-4ed8-9d42-00fd4b02085c,1,,,3939989,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bolivia,3564,,0,,,,,,,,,,,,,,,,,"{'formation': 3421, 'lineup': [{'player': {'id': 47057, 'name': 'Guillermo Viscarra Bruckner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 398489, 'name': 'Héctor Manuel Cuellar Rosales'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 37070, 'name': 'Luis Fernando Haquín Lopez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 223769, 'name': 'Marcelo Sebastián Suárez Justiniano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 367353, 'name': 'Yomar Rene Rocha Rodriguez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 25}, {'player': {'id': 114003, 'name': 'José Manuel Sagredo Chávez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 21}, {'player': {'id': 28949, 'name': 'Boris Cespedes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 113732, 'name': 'Gabriel Alejandro Villamíl Cortéz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 336796, 'name': 'Miguel Ángel Terceros'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 113995, 'name': 'Ramiro Vaca Ponce'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 113717, 'name': 'Carmelo Algarañaz Añez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Bolivia,3564,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,347d5683-b1a2-4a03-a4df-9666be7402bb,2,,,3939989,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bolivia,3564,,0,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 104179, 'name': 'Orlando Mosquera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 260212, 'name': 'Edgardo Isaac Fariña Wynter'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 223971, 'name': 'José Ángel Córdoba Chambers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 34148, 'name': 'Carlos Miguel Harvey Cesneros'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 5641, 'name': 'Michael Amir Murillo Bermudez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 23}, {'player': {'id': 5634, 'name': 'Erick Javier Davis Grajales'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 15}, {'player': {'id': 16637, 'name': 'Christian Jesús Martinez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 363986, 'name': 'Jovani Francisco Welch Lopez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 44305, 'name': 'César Rodolfo Blackman Camarena'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 2}, {'player': {'id': 5637, 'name': 'Edgar Yoel Bárcenas Herrera'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 91089, 'name': 'José Fajardo Nelson'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Panama,798,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,236fb40c-c660-4cf0-832a-85671ba00c08,3,,,3939989,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bolivia,3564,['609c8958-2bfe-4a28-8962-7b1a796d3fe2'],0,,,,,,,,,,,,,,,,,,Panama,798,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,609c8958-2bfe-4a28-8962-7b1a796d3fe2,4,,,3939989,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Bolivia,3564,['236fb40c-c660-4cf0-832a-85671ba00c08'],0,,,,,,,,,,,,,,,,,,Bolivia,3564,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69338742-ebcf-4277-9bf0-c55fec865867,1607,,,3939989,45,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,72,Panama,798,['2bf59f1d-b5c2-4820-bfbc-a8da62da22c6'],0,,,,,,,,,,,,,,,,,,Bolivia,3564,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2bf59f1d-b5c2-4820-bfbc-a8da62da22c6,1608,,,3939989,45,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,72,Panama,798,['69338742-ebcf-4277-9bf0-c55fec865867'],0,,,,,,,,,,,,,,,,,,Panama,798,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.34346,,,,,,,,,,,,,1600f48a-d160-46a8-80bd-29877ee60cec,5,,"[60.0, 40.0]",3939989,0,,,,-2.8794727,,Right Foot,,,"[51.8, 37.8]",,Ground Pass,,8.489994,,Jovani Francisco Welch Lopez,363986.0,,,,,Kick Off,1,From Kick Off,Christian Jesús Martinez,16637.0,Right Defensive Midfield,2,Panama,798,['e8f689ea-6cd0-4f17-a086-63bcf1dbea15'],0,,,,,,,,,,,,,,,,,,Panama,798,00:00:00.301,Pass,
,,,,,,,,,,,,,,,,,,,0.892241,,,,,,,,,,,,,aa6f6d7b-c5b6-4f1d-b028-5610f47705eb,8,,"[53.0, 37.4]",3939989,0,,,,0.051500812,,Right Foot,,,"[62.7, 37.9]",,Ground Pass,,9.712878,,Christian Jesús Martinez,16637.0,,,,,,1,From Kick Off,Jovani Francisco Welch Lopez,363986.0,Left Defensive Midfield,2,Panama,798,['07711e9c-512c-4138-8fb3-042bda4c3c98'],2,,,,,,,,,,,,,,,,,,Panama,798,00:00:02.146,Pass,
,,,,,,,,,,,,,,,,,,,0.618187,,,,,,,,,,,,,2205946f-158f-4d2f-9470-e6997b6670b5,11,,"[62.7, 37.9]",3939989,0,,,,-1.5707964,,Right Foot,,,"[62.7, 34.5]",,Ground Pass,,3.4,,Edgar Yoel Bárcenas Herrera,5637.0,,,,,,1,From Kick Off,Christian Jesús Martinez,16637.0,Right Defensive Midfield,2,Panama,798,['3eb79128-90cc-4e70-a3ed-9aa885680e8a'],3,,,,,,,,,,,,,,,,,,Panama,798,00:00:03.309,Pass,
,,,,,,,,,,,,,,,,,,,2.299713,,,,,,,,,,,,,68643bb2-475e-44be-acb1-a844f2bcbca1,15,,"[62.8, 38.2]",3939989,0,,,,0.6548858,,Right Foot,,,"[104.6, 70.3]",,High Pass,,52.703415,,Michael Amir Murillo Bermudez,5641.0,,,,,,1,From Kick Off,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,2,Panama,798,"['3e0b3a87-3191-4e84-ad9c-5c0226fa7b43', 'c6262c6c-0c58-4797-adc5-3ffc7e26cc1d']",4,,,,,,,,,,,,,,,,,,Panama,798,00:00:04.672,Pass,True
,,,,,,,,,,,,,,,,,,,2.582343,,,,,,,,,,,,,f3571d0d-b7f0-45f2-b0eb-9afcecee7fb6,27,,"[106.0, 80.0]",3939989,0,,,,-2.8890383,,,,,"[75.0, 72.0]",,Low Pass,,32.01562,,Edgardo Isaac Fariña Wynter,260212.0,,,,,Throw-in,1,From Throw In,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,3,Panama,798,['2319bb48-f4ce-47a3-bf2b-e4a129382c30'],18,,,,,,,,,,,,,,,,,,Panama,798,00:00:18.319,Pass,
,,,,,,,,,,,,,,,,,,,2.02312,,,,,,,,,,,,,b4078cb5-3bf2-4662-99c2-c629e61452be,30,,"[68.7, 70.3]",3939989,0,,,,-2.3191743,,Right Foot,,,"[54.4, 54.9]",,Ground Pass,,21.01547,,José Ángel Córdoba Chambers,223971.0,,,,,,1,From Throw In,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,3,Panama,798,['c206c954-eebc-4a34-ae21-53cdcaf9273e'],21,,,,,,,,,,,,,,,,,,Panama,798,00:00:21.590,Pass,
,,,,,,,,,,,,,,,,,,,2.061343,,,,,,,,,,,,,c4b93ede-7e9a-4dae-860f-f2030411478b,33,,"[46.1, 29.6]",3939989,0,,,,-0.9955203,,Left Foot,,,"[62.7, 4.0]",,Ground Pass,,30.510983,,Erick Javier Davis Grajales,5634.0,,,,,,1,From Throw In,José Ángel Córdoba Chambers,223971.0,Center Back,3,Panama,798,['4080fc59-2312-4457-a432-0d60294b6974'],28,,,,,,,,,,,,,,,,,,Panama,798,00:00:28.080,Pass,
,,,,,,,,,,,,,,,,,,,1.583781,,,,,,,,,,,,,12d7d3ca-9b86-46ea-995c-e92a1f84bcb2,36,,"[62.7, 4.0]",3939989,0,,,,3.0423348,,Left Foot,,,"[38.6, 6.4]",,Low Pass,,24.219208,,Carlos Miguel Harvey Cesneros,34148.0,,,,,,1,From Throw In,Erick Javier Davis Grajales,5634.0,Left Wing Back,3,Panama,798,['6a87fd8f-5fdb-41c6-932e-3c45e53e1db4'],30,,,,,,,,,,,,,,,,,,Panama,798,00:00:30.896,Pass,
,,,,,,,,,,,,,,,,,,,1.639659,,,,,,,,,,,,,43927fd0-3113-4835-b7c4-e40b650c5dc5,39,,"[35.7, 7.6]",3939989,0,,,,2.3327246,,Right Foot,,,"[25.3, 18.5]",,Ground Pass,,15.065523,,José Ángel Córdoba Chambers,223971.0,,,,,,1,From Throw In,Carlos Miguel Harvey Cesneros,34148.0,Left Center Back,3,Panama,798,['53d84ab7-c10a-4de0-a733-51a8b70a8e76'],34,,,,,,,,,,,,,,,,,,Panama,798,00:00:34.406,Pass,
,,,,,,,,,,,,,,,,,,,2.041841,,,,,,,,,,,,,c12b8733-11e0-41a5-a511-ec55efd350a7,42,,"[27.0, 23.2]",3939989,0,,,,2.4773924,,Left Foot,,,"[9.5, 36.9]",,Ground Pass,,22.22476,,Orlando Mosquera,104179.0,,,,,,1,From Throw In,José Ángel Córdoba Chambers,223971.0,Center Back,3,Panama,798,['a63e87c2-9514-48a4-889a-5ac9ac8b13e0'],37,,,,,,,,,,,,,,,,,,Panama,798,00:00:37.195,Pass,
,,,,,,,,,,,,,,,,,,,3.434388,,,,,,,,,,,,,6ca9d657-3963-4777-bfd2-0a9eda285f2a,46,,"[11.8, 43.1]",3939989,0,,,,0.62081456,,Right Foot,,,"[62.0, 79.0]",,High Pass,,61.71588,Out,,,,,,,,1,From Throw In,Orlando Mosquera,104179.0,Goalkeeper,3,Panama,798,['42db77c7-79a6-4f06-9e15-829efea617e8'],42,,,,,,,,,,,,,,,,,,Panama,798,00:00:42.458,Pass,True
,,,,,,,,,,,,,,,,,,,1.482359,,,,,,,,,,,,,9e10df47-df67-44dd-9c01-9a74a2b2576c,47,,"[61.9, 0.1]",3939989,0,,,,1.1476251,,,,,"[67.8, 13.2]",,Low Pass,,14.367324,,Ramiro Vaca Ponce,113995.0,,,,,Throw-in,1,From Throw In,José Manuel Sagredo Chávez,114003.0,Left Wing Back,4,Bolivia,3564,['d05ca1bb-8b68-4930-a458-87db86ffd6ef'],58,,,,,,,,,,,,,,,,,,Bolivia,3564,00:00:58.144,Pass,
,,,,,,,,,,,,,,,,,,,1.095589,,,,,,,,,,,,,9f294bc0-ccc9-46f4-9b4d-5249a885a793,50,,"[66.4, 13.0]",3939989,0,,,,-1.8474647,,Right Foot,,,"[64.1, 4.9]",,Low Pass,,8.420214,,José Manuel Sagredo Chávez,114003.0,,,,,,1,From Throw In,Ramiro Vaca Ponce,113995.0,Left Attacking Midfield,4,Bolivia,3564,"['d31e0984-110c-4eaa-8ef9-c7c36337f65d', 'ef773753-a0d7-4bef-bbca-808db2f6df2e']",59,,,,,,,,,,,,,,,,,,Bolivia,3564,00:00:59.627,Pass,True
,,,,,,,,,,,,,,,,,,,1.797336,,,,,,,,,,,,,ed5516a0-dfc4-4c89-aa7b-2cef2b188887,53,,"[64.8, 5.2]",3939989,1,,,,2.9941,,Left Foot,,,"[47.3, 7.8]",,Low Pass,,17.69209,,Marcelo Sebastián Suárez Justiniano,223769.0,,,,,,1,From Throw In,José Manuel Sagredo Chávez,114003.0,Left Wing Back,4,Bolivia,3564,"['b8021733-ae8f-4237-9dda-f27fac5e7c9a', 'cda006ff-b801-4833-be2d-47ad09ed6de6']",0,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:00.722,Pass,True
,,,,,,,,,,,,,,,,,,,0.613074,,,,,,,,,,,,,7fa4df43-2243-4c87-b968-67c4651cbd28,57,,"[50.6, 10.1]",3939989,1,,,,1.9344072,,Left Foot,,,"[46.3, 21.4]",,Ground Pass,,12.090492,,Boris Cespedes,28949.0,,,,,,1,From Throw In,Marcelo Sebastián Suárez Justiniano,223769.0,Left Center Back,4,Bolivia,3564,"['539dd637-3e35-45bf-b6e4-1d5b1627bfd8', 'a79cf486-9cf6-4d14-8574-2fc758b9a4ea']",4,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:04.060,Pass,True
,,,,,,,,,,,,,,,,,,,2.726422,,,,,,,,,,,,,f568d92f-4678-44bf-bf1e-7fa91a157d03,60,,"[39.2, 31.9]",3939989,1,,,,1.7429872,,Right Foot,,,"[32.8, 68.7]",,Ground Pass,,37.352375,,Héctor Manuel Cuellar Rosales,398489.0,,,,,,1,From Throw In,Boris Cespedes,28949.0,Right Defensive Midfield,4,Bolivia,3564,['12aa0e9c-ec24-4268-9e45-874bc9d0ff45'],6,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:06.197,Pass,
,,,,,,,,,,,,,,,,,,,1.803723,,,,,,,,,,,,,4271fc35-3c7d-4b51-ac02-5fcb43736f4a,63,,"[32.8, 68.7]",3939989,1,,,,-2.323094,,Right Foot,,,"[25.5, 60.9]",,Ground Pass,,10.683165,,Luis Fernando Haquín Lopez,37070.0,,,,,,1,From Throw In,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,4,Bolivia,3564,['01e8742c-b71b-441b-a641-42c83472d9d6'],10,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:10.051,Pass,
,,,,,,,,,,,,,,,,,,,1.519101,,,,,,,,,,,,,a95df200-4f8a-447a-873e-c5b27f272ccf,66,,"[26.7, 61.4]",3939989,1,,,,1.1151807,,Right Foot,,,"[31.6, 71.4]",,Ground Pass,,11.135978,,Héctor Manuel Cuellar Rosales,398489.0,,,,,,1,From Throw In,Luis Fernando Haquín Lopez,37070.0,Center Back,4,Bolivia,3564,['17c574e6-5dd5-496a-86ba-7f0530da2772'],13,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:13.506,Pass,
,,,,,,,,,,,,,,,,,,,1.060008,,,,,,,,,,,,,91a116f5-3200-4307-90e7-b73f62b27b41,70,,"[31.9, 71.3]",3939989,1,,,,-2.156698,,Right Foot,,,"[24.6, 60.3]",,Ground Pass,,13.201894,,Luis Fernando Haquín Lopez,37070.0,,,,,,1,From Throw In,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,4,Bolivia,3564,"['48c74e69-13a3-435a-ba93-27f08b0c0275', '538a02d2-1af3-459f-9733-869dccc6ddcb']",15,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:15.546,Pass,True
,,,,,,,,,,,,,,,,,,,2.253595,,,,,,,,,,,,,ed46b615-4bbe-4d6d-b59e-364fa97be435,74,,"[21.3, 61.9]",3939989,1,,,,-2.3135374,,Left Foot,,,"[5.6, 44.8]",,Ground Pass,,23.21422,,Guillermo Viscarra Bruckner,47057.0,,,,,,1,From Throw In,Luis Fernando Haquín Lopez,37070.0,Center Back,4,Bolivia,3564,"['ab83956a-1dc5-40dc-8a49-5c8e5328a7df', 'b98d0200-ddb1-412d-bddc-1dc4f0660286']",17,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:17.232,Pass,True
,,,,,,,,,,,,,,,,,,,5.133306,,,,,,,,,,,,,08a0742b-b3e6-4409-a409-72baf82bbde1,77,,"[6.4, 44.9]",3939989,1,,,,0.48318332,,Right Foot,,,"[73.3, 80.0]",,High Pass,,75.54879,Out,Miguel Ángel Terceros,336796.0,,,,,,1,From Throw In,Guillermo Viscarra Bruckner,47057.0,Goalkeeper,4,Bolivia,3564,"['c75b43db-4bcd-4f7a-8ed6-0ca1021dfe42', 'f621191e-4fce-4a66-be05-e8e6445c1875']",19,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:19.485,Pass,True
,,,,,,,,,,,,,,,,,,,2.352703,,,,,,,,,,,,,58dd3711-d6e6-44d4-ba3d-82f411c6bb8c,79,,"[40.7, 0.1]",3939989,1,True,,,2.6510458,,,,,"[23.1, 9.5]",,Low Pass,,19.952944,,José Ángel Córdoba Chambers,223971.0,,,,,Throw-in,1,From Throw In,Carlos Miguel Harvey Cesneros,34148.0,Left Center Back,5,Panama,798,['33b76b16-4593-457f-94ae-2bd4a0043c33'],30,,,,,,,,,,,,,,,,,,Panama,798,00:01:30.832,Pass,
,,,,,,,,,,,,,,,,,,,1.420114,,,,,,,,,,,,,a19c3e00-70cc-4abc-8d0f-fccd403d32db,81,,"[13.7, 22.0]",3939989,1,,,,2.0455546,,Left Foot,,,"[4.5, 39.9]",,Ground Pass,,20.125854,,Orlando Mosquera,104179.0,,,,,,1,From Throw In,José Ángel Córdoba Chambers,223971.0,Center Back,5,Panama,798,['b570eb4d-ceea-4fa2-a0b1-86a49b5ce63e'],33,,,,,,,,,,,,,,,,,,Panama,798,00:01:33.961,Pass,
,,,,,,,,,,,,,,,,,,,2.975181,,,,,,,,,,,,,17fc1975-63e0-43a2-b456-37d0999922e0,85,,"[8.2, 41.8]",3939989,1,,,,-0.13944006,,Right Foot,,,"[65.2, 33.8]",,High Pass,,57.558666,Incomplete,,,,,,,,1,From Throw In,Orlando Mosquera,104179.0,Goalkeeper,5,Panama,798,['5f7e7c4e-1de5-4725-9304-901f685afeb1'],37,,,,,,,,,,,,,,,,,,Panama,798,00:01:37.714,Pass,
,,,,,,,,,,,,,,,,,,,3.78536,,,,,,,,,,,,,5f7e7c4e-1de5-4725-9304-901f685afeb1,86,,"[54.9, 46.3]",3939989,1,,,,0.2700463,,Head,,,"[95.0, 57.4]",,High Pass,,41.607933,Incomplete,,,,,,,Recovery,1,From Throw In,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,5,Panama,798,"['17fc1975-63e0-43a2-b456-37d0999922e0', '471108e1-4486-47e6-888f-1d975826f814']",40,,,,,,,,,,,,,,,,,,Bolivia,3564,00:01:40.689,Pass,
,,,,,,,,,,,,,,,,,,,2.165637,,,,,,,,,,,,,471108e1-4486-47e6-888f-1d975826f814,87,,"[25.1, 22.7]",3939989,1,,,,-0.8968478,,Head,,,"[37.4, 7.3]",,High Pass,,19.709135,,Erick Javier Davis Grajales,5634.0,,,,,Recovery,1,From Throw In,José Ángel Córdoba Chambers,223971.0,Center Back,5,Panama,798,"['5f7e7c4e-1de5-4725-9304-901f685afeb1', '6556c471-826e-4e9f-b88a-21d98c5f318b']",44,,,,,,,,,,,,,,,,,,Panama,798,00:01:44.474,Pass,
,,,,,,,,,,,,,,,,,,,1.842394,,,,,,,,,,,,,8270b435-1887-42ad-9690-ed67b6daaa79,91,,"[35.2, 7.1]",3939989,1,,,,-0.119114295,,Left Foot,,,"[72.8, 2.6]",,High Pass,,37.868324,,Edgar Yoel Bárcenas Herrera,5637.0,,,,,,1,From Throw In,Erick Javier Davis Grajales,5634.0,Left Wing Back,5,Panama,798,"['31c365d6-2b4e-4dbb-9209-9c58f689d22d', 'ac2ab69e-9dfd-4dfb-9ad8-8e7566b1a75c']",47,,,,,,,,,,,,,,,,,,Panama,798,00:01:47.519,Pass,True
,,,,,,,,,,,,,,,,,,,0.853421,,,,,,,,,,,,,b4f38e52-814e-4cfe-887a-7cc750c7c8db,99,,"[71.9, 7.6]",3939989,1,,,,2.0276413,,Right Foot,,,"[69.0, 13.5]",,Ground Pass,,6.574192,,Erick Javier Davis Grajales,5634.0,,,,,,1,From Throw In,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,5,Panama,798,"['824ba162-bd03-4bda-aff4-f73aec0b6001', 'eb09e2bb-1368-4ce2-b6a3-0f021c67fc45']",52,,,,,,,,,,,,,,,,,,Panama,798,00:01:52.627,Pass,True
,,,,,,,,,,,,,,,,,,,2.989319,,,,,,,,,,,,,79992a39-a24a-493a-bd19-a36b128829de,104,,"[80.4, 18.9]",3939989,1,,,,0.18247129,,Left Foot,,,"[114.0, 25.1]",,Ground Pass,,34.167236,Incomplete,José Fajardo Nelson,91089.0,,,,,,1,From Throw In,Erick Javier Davis Grajales,5634.0,Left Wing Back,5,Panama,798,"['811a0ea7-b678-4c63-a42a-66359f5cc688', 'a03af5d8-8cbb-4b31-ae09-5e58a46e6dae', 'dc420343-7457-4605-9016-41896bbdd65a']",54,,,,,,,,,,,,,,,,,,Panama,798,00:01:54.809,Pass,True
,,,,,,,,,,,,,,,,,,,2.196483,,,,,,,,,,,,,f62cff04-654b-4c1b-bd72-061dd622ec14,108,,"[10.2, 46.5]",3939989,2,,,,1.2801238,,Keeper Arm,,,"[17.2, 69.9]",,Low Pass,,24.424578,,Héctor Manuel Cuellar Rosales,398489.0,,,,,,1,Regular Play,Guillermo Viscarra Bruckner,47057.0,Goalkeeper,6,Bolivia,3564,['4ff1e06d-fb17-44f8-9bb3-4a549a3d7440'],9,,,,,,,,,,,,,,,,,,Bolivia,3564,00:02:09.004,Pass,
,,,,,,,,,,,,,,,,,,,3.213062,,,,,,,,,,,,,67e3c300-64cb-418d-acdf-2e72b242fade,111,,"[24.3, 74.6]",3939989,2,,,,-0.037085462,,Right Foot,,,"[80.9, 72.5]",,High Pass,,56.638943,,Carmelo Algarañaz Añez,113717.0,,,,,,1,Regular Play,Héctor Manuel Cuellar Rosales,398489.0,Right Center Back,6,Bolivia,3564,['a631b419-32f2-4866-a08a-310c1ea2aba6'],14,,,,,,,,,,,,,,,,,,Bolivia,3564,00:02:14.672,Pass,
,,,,,,,,,,,,,,,,,,,0.135077,,,,,,,,,,,,,0ea67a4e-b868-45ca-86c1-9d544ea4d409,118,,"[44.4, 3.6]",3939989,2,,,,-2.9927027,,Right Foot,,,"[40.4, 3.0]",,Ground Pass,,4.0447497,Incomplete,,,,,,,,1,Regular Play,Carlos Miguel Harvey Cesneros,34148.0,Left Center Back,7,Panama,798,"['94eb27c8-28cd-43ea-9e07-da5567fbe648', '9de29323-8742-49e2-a637-0a333e85fc40']",20,,,,,,,,,,,,,,,,,,Panama,798,00:02:20.352,Pass,True
,,,,,,,,,,,,,,,,,,,2.003388,,,,,,,,,,,,,4412e937-11c7-4d46-8e2a-d15824252bb8,120,,"[46.6, 0.1]",3939989,2,,,,2.9637175,,,,,"[28.8, 3.3]",,Low Pass,,18.085354,,Carlos Miguel Harvey Cesneros,34148.0,,,,,Throw-in,1,From Throw In,Erick Javier Davis Grajales,5634.0,Left Wing Back,8,Panama,798,['e8fa3539-9e4c-42e5-90a5-f89d5f3d42a2'],27,,,,,,,,,,,,,,,,,,Panama,798,00:02:27.189,Pass,
,,,,,,,,,,,,,,,,,,,1.646317,,,,,,,,,,,,,6c4fab4e-3eba-4bc0-ad8f-b26db25b5476,123,,"[26.2, 4.5]",3939989,2,,,,2.269744,,Right Foot,,,"[12.5, 20.8]",,Ground Pass,,21.292723,,José Ángel Córdoba Chambers,223971.0,,,,,,1,From Throw In,Carlos Miguel Harvey Cesneros,34148.0,Left Center Back,8,Panama,798,['fb70c513-fac7-4ef3-9bf2-53c51b53ecf1'],30,,,,,,,,,,,,,,,,,,Panama,798,00:02:30.417,Pass,
,,,,,,,,,,,,,,,,,,,1.623377,,,,,,,,,,,,,f9ec9616-b7d3-4c1b-8a8d-db32311c9723,126,,"[12.1, 21.3]",3939989,2,,,,1.6183795,,Left Foot,,,"[10.6, 52.8]",,Ground Pass,,31.535694,,Edgardo Isaac Fariña Wynter,260212.0,,,,,,1,From Throw In,José Ángel Córdoba Chambers,223971.0,Center Back,8,Panama,798,['a8f28c83-173a-4b5d-aab3-a3876c7a6afa'],32,,,,,,,,,,,,,,,,,,Panama,798,00:02:32.588,Pass,
,,,,,,,,,,,,,,,,,,,1.247633,,,,,,,,,,,,,db75822c-bc2b-4c20-bce5-fb87fac12c6c,129,,"[11.1, 52.8]",3939989,2,,,,-1.8063413,,Right Foot,,,"[7.5, 37.8]",,Ground Pass,,15.425952,,Orlando Mosquera,104179.0,,,,,,1,From Throw In,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,8,Panama,798,['9f4a2c7e-9551-4ad7-b2d4-d79cafa352bf'],35,,,,,,,,,,,,,,,,,,Panama,798,00:02:35.939,Pass,
,,,,,,,,,,,,,,,,,,,1.199296,,,,,,,,,,,,,cea3f6b7-92fb-4980-8f26-2b982a661f53,132,,"[8.2, 34.3]",3939989,2,,,,-1.5840406,,Right Foot,,,"[8.0, 19.2]",,Ground Pass,,15.101324,,José Ángel Córdoba Chambers,223971.0,,,,,,1,From Throw In,Orlando Mosquera,104179.0,Goalkeeper,8,Panama,798,['d20c6214-950d-4b42-85e3-53cdf7f7ce6e'],39,,,,,,,,,,,,,,,,,,Panama,798,00:02:39.270,Pass,
,,,,,,,,,,,,,,,,,,,1.917102,,,,,,,,,,,,,846568ea-a1ab-43fd-8dce-4073dc10ffd8,135,,"[6.9, 17.0]",3939989,2,,,,0.18691759,,Left Foot,,,"[49.2, 25.0]",,High Pass,,43.049854,Incomplete,César Rodolfo Blackman Camarena,44305.0,,,,,,1,From Throw In,José Ángel Córdoba Chambers,223971.0,Center Back,8,Panama,798,"['5533077c-71e7-45b5-9740-08b49331ec8c', 'd30d2c54-f343-4a69-9553-0557bade3c25']",42,,,,,,,,,,,,,,,,,,Panama,798,00:02:42.444,Pass,
